ID,Age,DaysSinceCreation,NameHash,DocIDHash,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
35291,78,491,0x770143D6A0DF0A6845C81246ED5C2E365B05175FF275961ECDCF0ECB7C265396,0xB215E853ECC69A82172CDBDD88B048C91462C503DDEF93F5473809A258F8D98F,457,136.8,112,0,0,1,4,2,493,493,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
66363,15,150,0x7455F801E749BDF0B64041CE37981B02F0F5C163F74E3956910733B1E73546A2,0xAEB45CEDF55308110BA0C7B142293588A61FEB1ED6F76C61461F020BFB6F4348,191,2273.04,325.5,0,0,1,12,6,156,156,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
39228,27,438,0x28F8B8F4F97E5F474506776B93712651440D1CDE12FE7F5225FE80355B9561E8,0x4647AF213392089A41432969495FAB239870C3D43CE6AF0BF01C6301065D917B,34,171,21,0,0,1,3,1,439,439,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,44,1014,0xF88A0C178D6520C8D2123113336F0F250E294AAC484CEA8E044CF2DB36728168,0x9F8070C2C9E60D9823408DBEFD539FC85A9CD6D6FA50260DA5DFFAA86F65D501,3,73,33.5,0,0,1,1,1,1015,1015,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
68468,37,134,0x6E604F315B844F273EB76620E9850B63C8B8BF1C965D4FA0D656197EFA8C6260,0xF500F5FF9F825254E8E076CDC55E38B7F89F66D5BA031F3414859488D670C9BE,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
32105,56,539,0xDC256D1C3224819F71DC641F53D5189A3DBDAB243295F7614C2320474B06C773,0x86BE01E619856B8EC39E1E6F1D5A7CA26654347379DD4E46CB5C7F6DA9E5631D,161,804.6,126,0,0,1,18,6,545,545,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,61,994,0xC227CD03830FE8A00B76F43A16F48B7269BD26CD6C8E54571FD4E6BBAD1CD593,0x73CBA27F2670AF3ABFB8A0DA114F09AF73C2C009E3E180DC3683874A8ACA26F8,159,116,28,0,0,1,4,2,996,996,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
37320,67,462,0xE3AF3C754397C48713E99A7EBD81284AF2B78EF7E841BC2F4EBF8883D58DD6DC,0x6A46AABF692063CE6F28D56AB7CCFBE75FCD4A7FD7F53E1429146716D09B5C3A,36,262,13,0,0,2,2,2,460,463,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
22629,64,680,0xF709B274817B588A7C5E32C7EE7E003159B86E4A25947D032A6D26C1960856CF,0x5A0FD7636C1B5B309EAA41E1EB43174B4A226BCC2D253B3FD9EF845FA108C082,70,264,56,0,0,1,8,4,684,684,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
43935,59,344,0xE9666037C9DF2C46A0F2688A31313B83978F5074D0BD65E701DBD74E6C1B3061,0x9F3E8BE85C9175763DEA24534CB4C488F2F1CC775D0A64526DA5043190ADC7BC,88,138,14,0,0,1,2,2,346,346,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
55963,64,231,0xF04EEDA3AA708B3E0218788091718F2CA3177F8796CA795E18712E8F33054404,0x558281EB98793DC78E09BB17676C0C314E96147E1475F83C0AA7BB87A2E290D5,0,0,0,0,0,0,0,0,-1,-1,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
11830,14,874,0x400441B6CAAB6E05AF6DE80B997C52223B148DE3B882BFCCCEC3FB1C188B3706,0xE7BC77AA9F38886478FB87AFD203617BA8CECD6FD4CC32F61D70CCA3757F54B7,149,624,898.5,0,0,1,18,6,880,880,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
38705,36,444,0x56418D48D3679D0B0B156FCD043F03D834C7AC5D01709DCC475F84BA3DF5020E,0xB909AA07412CBB6CB947CD3258079462A2956AF0E7AC2AC48C11F1153CF93A97,1,327,21,0,0,1,3,3,447,447,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
73904,41,95,0x54D20A4F7249DF5FFF7AC78EBCF87D314B16837910931E86F9578B5529CE8C22,0x47BCA9A94021F1ECF036C94AB094FC5B27272F06DED09894314406EB14FFA708,26,346,14,0,0,1,2,2,97,97,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
80965,37,35,0x6EAB3990AA89BB861739AB456DF2347C6204CFA1DC9F9F15CA1B88B3AB95B715,0xFA43856CC50D2A74898DEE1B817B1EB92D0B56BC05F683E36BC4DF40781FF502,11,249,66,0,0,1,6,3,38,38,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
9957,32,903,0x2164127F36704C413B81481BE5454829510825487A1CDD9C4952D28CA0B94DD6,0x920495F9DFC127F048FA378B46167CFDF9376CB4E51E709113E8E111AA54891B,2,556,232.5,0,0,1,8,4,907,907,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
45687,45,322,0x0EF10217AF0E22DFB571B66CED14557B36AE3D82A4E6EE9C3E09D50F8E735B8D,0xC91E69F4FE7D24B9A517F12D9CC799A4A9C19A6157B0058256AF1AE42FED9269,47,258.3,117,0,0,1,6,3,325,325,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,1
12605,55,863,0x915230023ACFBC852CD7C1DFA1B447F4F88E7AF7C109E35DD45142614E04A4DB,0x83EE1B6C539CC399CA2A5CFD72EC9B5D5AE1D052AB8DBCEDCD76B3AEBBA9513F,320,126,133,0,0,1,4,2,865,865,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
24794,62,647,0xA9020FD743AD8D57DFBBF4BEE6DD717E878E96407F692B41F244D7B73279F481,0xD5D9BCD18F5291057085EAEF56EACB6E64B005F7465DAC2FBB663864B4B6A088,16,204,14,0,0,1,1,1,648,648,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
70337,7,121,0xF15C5E9170A5F6FE7A19618D3E72A28ADF2E3FB876E01CCBE234214C98DD04A8,0xE8E88280386BC29AEF5287E7651B7AE5EA8840E825EB748152077432F26B7D69,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
81441,23,28,0xA89246A93F56D3858DB5621579A4781FF85DF71CD78751F4CD6CECAEDB6BAA31,0x26C04147AD19849FE8C0C1127F4258213B82887ED37DD81DC1772596A101BD90,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
40851,NULL,413,0x5DE49500C1E41B83ADBA31342908D7158C57CAFEA65A861285BE4B1119E6C538,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,33,273.32,71,0,0,1,6,3,416,416,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43047,27,363,0x61575C33E7420B6C62D4F12E67D55FBFF9A2B321D0B32AAAFDB139850C10946F,0xCF038A79FDA5EFB202FC7646DF7B3A03F293197ED3EB7F61173D4784A9BE43F6,186,374,182,0,0,1,8,4,367,367,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
52286,51,261,0x067E5331D77C9CB5C197FB44CE8181525B867CFA7A27BC72DE005316116A5A28,0x7E6FEC51D634FD5AAD0C0D43ECE6398BB7EA3AEDAAAA1CCCB9CCDA74A719E27B,22,327,26,0,0,1,3,3,264,264,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
22005,37,694,0x36D9BCEB7232B94FA2ABF801E4C4D57090F31DF74D6FC9B871EEB5E6ADAE0668,0x1EB0E48521A678A6CA147A7D302723705F2ABEDEB30B232FD82DA66A0642B599,21,128.74,47,0,0,1,4,2,696,696,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
9206,45,916,0xDB609EF57B59C713A56203D9F81867CB1005CBE2FE5AD2607DAF0B0B53A55D1C,0x363A9714ADB1ACC10C9D160282E46D8801E70BB70D46A09FA298B9EF3BD9087E,4,226,133.5,0,0,1,2,2,918,918,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
46522,NULL,314,0x52AD78E02E2A9A4F5B2D09A3509BAEF5DDA8D3F3DC4DB7AF0921C352CB7C26B8,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,65,969,0x42AA6E771471F1EA96C41B20FDC03F5E33BF1BCD2C034F3C44DF787FAF2E1BB4,0x6A2A38117C4FA64D2FB4739053FAE8774ADDA2E4552CA854CA134AEF389B354C,216,229.52,73,0,0,1,8,4,973,973,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
5441,83,976,0x90823F30573907A4FECC631976A5C16DCC6512B2991AE87F57AE95EAF38A1B61,0x6621A46893F384AE24384D78D9436F98EA9C0F289D9ED61F1CDFF4D56EE0F39A,91,84.3,28,0,0,1,2,1,977,977,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
18930,51,768,0x43AF11E74D998709B732E654FE9C609F4823B10942C1919BF8455498321EB727,0x0CADE78D6187E638D9E8555FF939FCB4D33D0EFF40A9BDDB77582E03FC9A422F,215,140,175.5,0,0,1,2,2,770,770,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
52147,48,262,0x27FCE363AB82C9B35A280A98B8AB549F7EBF4C88555D5C97FDB26E2B2C082C9C,0x70B0CD25EED25219B88ED4B315637EA4C2A170FDAB6BF0D363C1904969B5C32E,60,436,52.5,0,0,1,4,4,266,266,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
83236,75,2,0xCD704E6DDF1AA27D034BD536EBE44AC1D5F7F031317E1CD7EBD75E69E48A45D9,0xC3C18B02CA0B42B4380DF732A41791E577E852A60D040AB05DEE182E414EB643,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
62469,30,179,0x5AC3D639A6B06BF3EE8A1DF5512038E6357CE51CB2D8CD90F52ECB429640A782,0x3CD4DBA0610116D2D6B76E1A4918432F0118B3E723A7DC9353FBBBF35AADD316,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
20468,53,731,0x7564F502496C81D15F557E50200E7EC9F8A98F4B79DFE6F14FE239B6A2FB16BA,0x756E2680107AA96B05AA21F0801F30F37B77CF794B1B19D8754B58F57034F9F4,80,308.7,42,0,0,1,6,3,734,734,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
83248,40,2,0x60048F57671A8DDEDDA9D5B2A76FE2B82BFF3476C23DE27B9730C68D27FDC129,0x085E27FB58F1A0F5DB31B6330EF017FB17008326278427C417B45A36FF82167C,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
884,55,1064,0xCDCE2D909EFDC7C04BBEA1381180803E9FFF5721B5555004771C843B40C5CAC5,0x999332FBC67352A62D9F1EBD71A6AB74622DF08B01495086D672F563555C91B9,0,268,92,0,0,1,8,4,1068,1068,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
68884,42,131,0xFE6E1D3E0E32C82A954FCD9A949B3D63B9805B8BFA4DD535578BC19ECBABDE3D,0xF7474186280E2694398817BA291D0B2F55C48A0DE1DDE03E9C699F39F56ABA3B,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
38070,51,452,0x6961C1DC4275416176D6865536ABB7061CB78C3FACACA12B1DC1DCDBDF1E71DF,0x86224BAA86D318A95EC5F4BA04669A503F881D3EFDBBB13AE25EB2F505DB2C7E,10,533,42,0,0,1,6,3,455,455,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
35926,61,481,0x7C926D5712A6EB678CDA4827C5DB462BC9F2C222C13D194287E7A036587A3B41,0x27E2760CA189AF0AB32D4727112AF9A92BBCA26707C9EDAEF2A76850B856B56D,65,210,41,0,0,1,4,2,483,483,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
57916,66,215,0xBF8E146C1D948B649FEE43485A9E78BE70B91C255210A01BF7A92A2E981F2373,0x025458FDAB28A3086A2930D32272AC9D453F691702758DFF5BEB0C2EE1102825,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
4855,NULL,986,0x20E71262E8896F2D5794C38263965CCEDC463C6BC6722315079E09D0133CDFD3,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,2,267,10,0,0,1,2,1,987,987,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
43496,29,354,0x0B16A2320EB66DADF63730DF296CCD1467A62BC08B5D50909CA2ED113C2B995A,0xEDDE419704F7D06218CD77D546A35C93F9F1BB61F26A9178FB13669C7D079C45,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
76106,27,79,0x3C4780650FE3727618CDC123BA371D2D734493378DE89F4EE87962E1A9C301D3,0x2C309C23739A93B4D5BF5190034BDC3E1F072038E7953866E644CB93F4C21D18,48,417,78,0,0,1,6,3,82,82,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
25787,74,631,0xC4504AC9CD38B1B45408EB1F88642346DC6F595A69665A95943C6F8E88607DD0,0xF9B4F3D75F60DA3D615D8B76896780B857DFE6CDED07611B44406F319D5801C8,89,355.5,69,0,0,1,6,3,634,634,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
52302,35,261,0x7C3F29BB68586262F5E2167B8CD56EA30154409B44F871FBFE424073BD766921,0x60A106D10FB53E46C051D1F09B1F431A56EDF8F3B2C05A3DC8F4E485D3BB3587,0,0,0,0,0,0,0,0,-1,-1,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
7501,44,940,0xC9C15F7DC853D0723E1C1BC2ACBDC87088C25163FDBE8DDC727488C5AE8C30E7,0xBB3928D41318FD633AE8F200A0D90F9854C4A50B3DB8AC713A0973B2DC226333,26,398,78.6,0,0,1,6,3,943,943,Travel Agent/Operator,Other,0,0,0,0,0,0,1,0,1,0,0,0,0
52391,53,260,0x3E094886D3349E05C4F26C7A795E4D85E312AF007A17F2FF89CB4F5A6BCF675D,0xC05D2F251ACF08CC5479FDA59F9634248C7ADA252D7C463560A93A35C30A969D,52,294,42,0,0,1,6,3,263,263,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
10619,54,892,0xEC52F7E06BE90E85DCAC35005CA0F0269DE803E97364983A7ACF7A78D37CFA04,0x12BBEAB287914320572C724F774B89CB14186844E33C017051E57FE36AD0BBDD,9,322,120,0,0,1,2,2,894,894,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
71489,38,113,0x4A06C89AC8D5B313EB5AC38258625CA464CDD05FFE4FF190D6CD31D857F123C8,0xFB483092B03510B40B8496EDE38A6C46C651AF31C35C6D93CF508DD28D681F48,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,1,0,0,0,0,0,0
77050,63,72,0x2CD88F1645D25E0B69574B01A5EEDF27578A4A872B658136B81E04B2E10B2663,0xBCCA2F77A1B6AD7233F0D24755FA513110CC2730B50968687BC290932F0B5D59,90,249,112.5,0,0,1,6,3,75,75,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,1,0,0,0,0
35348,66,491,0x5C3774E86068BB9B17313DC40E76A4BE28F1141A6B49A917EB737C3E3A3B54CC,0x0F42EC0BAB45C40C9CBC45F43C71916DF849BC9BBD692C01F2ADB85E8A32B27C,97,678,84,0,0,1,12,6,497,497,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
27130,35,611,0xE349EE1776C0859AC638357CE92936251DFD167206AEC79171B782C9262FB124,0x4DA2D079BA8981CEBC2DB3EC5F7FC4615CA1B999E59BB34623A52697BFCE8DCB,48,1161,175.5,0,0,1,9,3,614,614,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
11874,33,873,0xD83A0E3A52CE7E62A92619BEDAA60C5F9EC29E7E73C9396483482663DFC3FF9C,0xDD7C5BEA8ECD76F81AF83594C842B7333CDCE59232BFF633428DEF05D14F1E95,64,274.2,50,0,0,1,6,2,875,875,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
20287,62,734,0x358991BD7166032AB75EF2E0FB2193AD2AA6A79A5A252BEA28495F3985F4FDFE,0x4CAB517386485828D8D0990567D787356FD8F963ECC87AA886E92CDE70E98FEF,60,1084.8,216,0,0,1,12,4,738,738,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,1
44870,37,333,0x488DE89E868C088C433717484A1EFA17F0D2AD3C51F66B72115F4A81D016B118,0xF2B89F2ECB84CB87D637CBB85B9C7810685BACBA2CC18F238ABA11AF0B9EAC0B,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
61470,41,187,0x6F5D86AB10509C31146A762868855652201803F8B223C23E6F836451C991DC4C,0x9BB3F6FC2B6168E87415990AA90D492C6A3D878626242C346025616906E3CF5C,41,312,21,0,0,1,3,3,190,190,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
8713,NULL,922,0xF8F8C050F8CEA27880522114691CFD3B7D9D22AEBF1831D09187EFDD557BFBEB,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,93,689.4,84,0,0,1,4,2,924,924,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
2065,55,1034,0x3608FA6A317D44CA9411FD79EFA1C504124DA093F11C8341C2CA1409DFB8F191,0x71A0FD110D7E6FC4B709D4651C62A95913C3DF39F81F83C9FEFC0F5D9DD57B96,33,184.8,33,0,0,1,4,2,1036,1036,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
59550,79,202,0x8B4992D0CD34BA4174F18E2973ABE7F6C190C2E26AE588B9ECB8088531E1AC5C,0xB53963BE2C00448DD0308386CA1BF385B5E4E7B7258482905A3ABFDD3FCA423F,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
17619,58,790,0xF28A56AB550FEB61834A26A26C5983F0FC1F248EEB88C6D538D74B93A6E8F103,0xAF68C16BB2E3DD1F00C6BADD55A7BE4B738FC0B49E0D32032699115E9E9B6345,74,315.9,63,0,0,1,3,1,791,791,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
37892,36,454,0xB0B3FEB09857B4771C7531278867B3E499CEBF71F2EE30C560529B72A61F9F38,0xD2D73A48D751918A9FC455C6F386C5A1638EE2A7C4340DEEE5F965A4F8394254,245,279,21,0,0,1,3,3,457,457,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
7404,69,941,0x6165C24488B1B97802C4121639B7366BE455B03AE7F26462B5FE41595A76ED0A,0x0BE41A19213868551FCA70DDAD5D2F30831A72ABB5939C66EDDB316ED9E0ADBC,140,380.66,87,0,0,1,12,6,947,947,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
53704,24,250,0x6BED692771CA48B1F23FD9FE968EC38B1D32191CE17C5F3F847A1667A481D005,0xD9A2B5AEF31C6E1099150ED7F8174385EDB34A86621548DE1167DB3FACCD68D2,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14725,36,832,0xB44BAA87FBFCD437B75A6466D4D4AF829D4523A8477939A6477D40FE0790556B,0xAC4D3DA50C89915CB786B6871C954B2E07363A580228E411E903525B1CBC9FF1,5,149,27.5,0,0,1,1,1,833,833,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
92,68,1094,0xDF7152ABD252C79D8CEFA0DD79CBA6D84807CD109DB1DAFE8148C0AC725C71F3,0xF66E8275A2E4CDF5BD207D08A19B2FDC17DA9465C0C62B6920377FEA4BFCC93C,49,406.05,381.5,0,0,1,10,5,1099,1099,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
70979,31,117,0x06987614790674484F5C22FC58D32A5733C444DA86D7DB11C511A05EA8E28EFA,0x99FCFC8572B75256F36119C0BCC0114CDF11A3B3A21C208279B2BE75C1D9CA14,46,479.44,56.56,0,0,1,4,2,119,119,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,1,0,0,0,0
47055,49,308,0xE8C4A5CF982611909A1B4E7465D7E6550F69F7239D0899E0386C1595B7E3FB6F,0x565EDDEE9F8FB35B046C537D1010490B0566D38A46A00452324CD6A88A091BD4,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
35960,50,481,0x662EDAEBDE9DEC29E6277F47169ED7A12925C65DEBBA1859F5A15D0DD92BE9E1,0xE3104B6E7A2DA96AA12BF2AE1FAE9A8382A880E83F639F6503043F332EBC1ADE,119,133,26,0,0,1,2,1,482,482,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
17329,53,794,0x75AC02FC186D3C79BC9C88B7E992F32C989A8354772F2EEB91A53DAF3D179CF9,0x087BB1E41A0A02C4D98EFC2C069D78AC255EAF85D003A10B496CCA4588442DF7,116,348.3,25.99,0,0,1,8,4,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
20412,48,732,0x07B0BB660D0BFA152899E85C955363F04953BC2A26E2CF338012B6965C74BC0E,0xE5D1AC05B1FE1FC5E8A2F788CB4F2DC0ADF35794C1FF9C468C82DD90172F9C91,1,0,0,0,0,1,4,2,734,734,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
19638,30,753,0x6B8D4CFF2850826A668D94BC7414B802CC7A5A1489D860C2D12ED79791395D93,0x60862BE318D26F7A688EAD5170FF80108DAC7CD17A815C2097519DBCAEEFF42E,5,88,7,0,0,1,1,1,754,754,Electronic Distribution,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
67247,42,143,0xD27AF00DA8D202B14FD6A2FB4BF45CC937809FE6CA44A75167FA4B5B44FC477D,0xFC7BDC7E857E268994CB313D320D52EC394E3B54DC708126F92D897C5EE6CDD1,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
52217,43,262,0x3F93CBBCCE10A428630925AF3A9DF8EB5DBECE4C96A8A9ABDDEF8FA2AB30EA68,0x5FBE5522825B8FBBC42F9FD5034EA09FB856DCDA5AC418C84C81DECADEC762D9,158,636,97,0,0,1,15,5,267,267,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
8297,58,928,0x314649BACFBA28404FD2A2FF9CD8FEC3CEE44C9BF463DEC7A616CF1BB7A70F66,0x66CB6B592BA2CF0DC5BF24EE629C751E316A085D58E4956A08DFC6D975FF5454,19,174.34,43.5,0,0,1,2,2,930,930,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
50587,38,274,0x94A8B287FC0579A1F735658EE7D5228CB1A5850363B12B226705CBFDDF1BDF46,0x630B8C347FB7D0126B66D82F3C139FEC3ED249921B9FE93932601596BD2D9A6C,101,500.35,94,0,0,1,12,4,278,278,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
41201,36,408,0x7B285242FAB3312D12C1937DA05B08CF79BE773C63B2F3ED1758C7DF39E42BB5,0x5A944262C8F4C015311EE24EB963591FBD9807E42FCF31911976B815D839641F,10,107.98,7,0,0,1,1,1,409,409,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
78873,49,57,0x9FFB2FA13E665492928795060A925CD9F6E3024E5861A7CA66B952FBF02215A5,0x05A09E10BD2BBFEAA5F0720C44A184839B30DB616A772754B174C349DAD16454,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
2021,NULL,1035,0x24CDA73CD0577BD881C907D866EFDABF19A233564D1E302B6D897D2490A12330,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,118,54,16.99,0,0,1,1,1,1035,1035,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
39770,56,430,0x3B08217A0B6684380E3AA0810B701A5DECAD3BAC97A60EB64335B57BF9A22C8B,0x0C29D6AF32BE185813A011F07222FC8235A0515EF4B1E076E5763C76DA45D84B,151,502.5,112,0,0,1,10,5,435,435,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
79954,73,46,0x50C7E9794320AA94B852D347E5577D6AAE0C6C1FBE9DB087E9940A9F1C0C4B76,0x92538723709CD7F174D6AD0D19635112E90C9991633EACF0D5AE4400407F79A7,18,133.4,48,0,0,1,4,2,48,48,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
76993,28,73,0x6E035830F7155393E2CB1FFBE60E324613613DE53CAF8BF7A1DF0D64966A7573,0x62B379CC6871AA9D0EA18755309FBDBD98A0FC091AEFF165F28DB61B44825B60,54,352.8,92.7,0,0,1,8,4,77,77,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
67462,11,141,0x235D5FAD4992FF556EA8D62E215C667D17BE61F509F3E7A9F5CC733231709FA3,0x69E2D42E7706B277CEF4A32C52A2B8416AD2DF5DD74DE4FE16DF12F8A2DD2EAE,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27868,54,600,0x44C8E78027EA9573171D0498BE5850BF9727FB34D4068B55488F5ECF812EBD57,0xCC313B7329F6B582BF2EBFDBFBA04E1AC037786C3814196BDFAE7495573A73DA,116,240.3,33,0,0,1,6,3,603,603,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
60222,32,197,0x6DE95D534AC9F9F4F071DF3925036DF24D16F88AC372BFA8D271441F4B2B6ACB,0x39ECA2F0878DD22E4E7E1553C79A71F1104D9AEEB2EE9F791520364624F416E2,122,300.24,6,0,0,1,6,3,200,200,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
